Close Timestamp,Close Price,Predicted Price
2023-04-28 02:00:00,29375.6,27024.365
2023-04-28 03:00:00,29459.0,27078.645
2023-04-28 04:00:00,29539.6,27136.23
2023-04-28 05:00:00,29502.0,27077.125
2023-04-28 06:00:00,29385.6,26930.375
2023-04-28 07:00:00,29412.8,26930.935000000005
2023-04-28 08:00:00,29489.7,26980.445000000003
2023-04-28 09:00:00,29462.9,26926.505
2023-04-28 10:00:00,29459.1,26898.845
2023-04-28 11:00:00,29473.9,26886.01
2023-04-28 12:00:00,29242.9,26635.195000000003
2023-04-28 13:00:00,29187.3,26566.234999999997
2023-04-28 14:00:00,29249.0,26613.725000000002
2023-04-28 15:00:00,29226.0,26586.26
2023-04-28 16:00:00,29213.8,26569.419999999995
2023-04-28 17:00:00,29018.8,26387.610000000004
2023-04-28 18:00:00,29087.8,26490.159999999996
2023-04-28 19:00:00,29133.9,26562.56
2023-04-28 20:00:00,29259.6,26705.784999999996
2023-04-28 21:00:00,29225.0,26691.484999999997
2023-04-28 22:00:00,29226.8,26700.725
2023-04-28 23:00:00,29317.6,26798.594999999994
2023-04-29 00:00:00,29322.3,26814.160000000003
2023-04-29 01:00:00,29310.1,26811.555000000004
2023-04-29 02:00:00,29327.3,26831.670000000002
2023-04-29 03:00:00,29300.0,26810.01
2023-04-29 04:00:00,29252.0,26773.895
2023-04-29 05:00:00,29257.2,26789.380000000005
2023-04-29 06:00:00,29358.1,26895.329999999998
2023-04-29 07:00:00,29328.8,26873.285000000003
2023-04-29 08:00:00,29363.0,26901.48
2023-04-29 09:00:00,29346.0,26876.545000000002
2023-04-29 10:00:00,29316.1,26843.29
2023-04-29 11:00:00,29333.9,26855.695000000003
2023-04-29 12:00:00,29300.0,26817.485000000004
2023-04-29 13:00:00,29290.1,26794.02
2023-04-29 14:00:00,29257.2,26752.65
2023-04-29 15:00:00,29323.4,26809.375000000004
2023-04-29 16:00:00,29269.2,26754.695000000003
2023-04-29 17:00:00,29371.9,26850.050000000003
2023-04-29 18:00:00,29319.1,26792.635
2023-04-29 19:00:00,29258.1,26734.610000000004
2023-04-29 20:00:00,29265.3,26744.659999999996
2023-04-29 21:00:00,29142.5,26630.239999999998
2023-04-29 22:00:00,29165.8,26661.615
2023-04-29 23:00:00,29222.0,26721.715000000004
2023-04-30 00:00:00,29205.7,26707.73
2023-04-30 01:00:00,29219.0,26722.94
2023-04-30 02:00:00,29186.0,26698.545000000002
2023-04-30 03:00:00,29212.7,26731.050000000003
2023-04-30 04:00:00,29124.3,26654.585
2023-04-30 05:00:00,29084.5,26627.859999999997
2023-04-30 06:00:00,29162.6,26713.635
2023-04-30 07:00:00,29168.0,26727.329999999998
2023-04-30 08:00:00,29198.5,26762.905
2023-04-30 09:00:00,29245.9,26812.515
2023-04-30 10:00:00,29260.0,26826.475000000002
2023-04-30 11:00:00,29252.0,26822.045000000002
2023-04-30 12:00:00,29260.7,26831.170000000002
2023-04-30 13:00:00,29242.7,26819.63
2023-04-30 14:00:00,29210.7,26793.050000000003
2023-04-30 15:00:00,29184.6,26770.625
2023-04-30 16:00:00,29227.2,26815.13
2023-04-30 17:00:00,29278.0,26859.155
2023-04-30 18:00:00,29377.0,26947.594999999998
2023-04-30 19:00:00,29644.2,27193.684999999998
2023-04-30 20:00:00,29700.1,27224.865
2023-04-30 21:00:00,29628.4,27132.695000000003
2023-04-30 22:00:00,29569.4,27054.525
2023-04-30 23:00:00,29346.0,26824.46
2023-05-01 00:00:00,29314.9,26783.83
2023-05-01 01:00:00,29399.8,26852.965000000004
2023-05-01 02:00:00,29363.2,26806.335
2023-05-01 03:00:00,29223.0,26663.385
2023-05-01 04:00:00,29303.3,26738.445
2023-05-01 05:00:00,28488.3,25961.325
2023-05-01 06:00:00,28535.0,26044.275
2023-05-01 07:00:00,28545.6,26090.195
2023-05-01 08:00:00,28543.7,26124.145000000004
2023-05-01 09:00:00,28468.0,26087.180000000004
2023-05-01 10:00:00,28578.0,26228.815000000002
2023-05-01 11:00:00,28610.0,26289.545000000002
2023-05-01 12:00:00,28561.4,26274.235000000004
2023-05-01 13:00:00,28511.7,26262.850000000002
2023-05-01 14:00:00,28537.9,26331.00500000001
2023-05-01 15:00:00,28510.6,26360.385
2023-05-01 16:00:00,28581.4,26487.120000000003
2023-05-01 17:00:00,28445.4,26410.270000000004
2023-05-01 18:00:00,28462.5,26482.715000000004
2023-05-01 19:00:00,28158.3,26237.9
2023-05-01 20:00:00,28350.5,26478.320000000003
2023-05-01 21:00:00,28266.2,26450.7
2023-05-01 22:00:00,28161.8,26406.370000000003
2023-05-01 23:00:00,27833.9,26147.925000000003
2023-05-02 00:00:00,27663.7,26059.705
2023-05-02 01:00:00,27975.3,26396.954999999998
2023-05-02 02:00:00,28001.8,26450.115
2023-05-02 03:00:00,28054.4,26527.275
2023-05-02 04:00:00,28033.0,26531.41
2023-05-02 05:00:00,27927.2,26452.65
2023-05-02 06:00:00,28000.0,26554.350000000002
2023-05-02 07:00:00,28031.9,26615.155000000002
2023-05-02 08:00:00,27916.9,26532.38
2023-05-02 09:00:00,27987.2,26628.905000000006
2023-05-02 10:00:00,27983.4,26652.83
2023-05-02 11:00:00,28045.0,26737.710000000003
2023-05-02 12:00:00,28017.8,26738.689999999995
2023-05-02 13:00:00,27970.0,26714.66
2023-05-02 14:00:00,28001.1,26768.829999999998
2023-05-02 15:00:00,28076.1,26847.940000000002
2023-05-02 16:00:00,28095.7,26880.28
2023-05-02 17:00:00,27994.9,26793.045000000002
2023-05-02 18:00:00,28357.9,27146.240000000005
2023-05-02 19:00:00,28521.1,27275.080000000005
2023-05-02 20:00:00,28457.1,27171.409999999996
2023-05-02 21:00:00,28569.7,27254.290000000005
2023-05-02 22:00:00,28707.3,27356.614999999998
2023-05-02 23:00:00,28676.4,27294.615000000005
2023-05-03 00:00:00,28661.5,27248.290000000005
2023-05-03 01:00:00,28649.6,27200.269999999993
2023-05-03 02:00:00,28727.0,27241.319999999996
2023-05-03 03:00:00,28656.5,27139.589999999997
2023-05-03 04:00:00,28492.0,26946.335
2023-05-03 05:00:00,28527.9,26955.2
2023-05-03 06:00:00,28497.8,26899.379999999997
2023-05-03 07:00:00,28505.4,26883.96
2023-05-03 08:00:00,28499.9,26854.355
2023-05-03 09:00:00,28467.8,26797.365
2023-05-03 10:00:00,28589.5,26889.645
2023-05-03 11:00:00,28638.3,26910.335
2023-05-03 12:00:00,28676.8,26919.780000000006
2023-05-03 13:00:00,28653.3,26863.359999999997
2023-05-03 14:00:00,28565.4,26765.085
2023-05-03 15:00:00,28535.1,26734.084999999995
2023-05-03 16:00:00,28296.4,26503.420000000002
2023-05-03 17:00:00,28359.1,26576.649999999998
2023-05-03 18:00:00,28206.6,26449.185
2023-05-03 19:00:00,28292.7,26554.469999999998
2023-05-03 20:00:00,28464.7,26736.309999999998
2023-05-03 21:00:00,28559.3,26835.425
2023-05-03 22:00:00,28429.2,26720.215000000004
2023-05-03 23:00:00,28308.8,26617.2
2023-05-04 00:00:00,28503.4,26811.230000000007
2023-05-04 01:00:00,28915.0,27203.475000000002
2023-05-04 02:00:00,29096.0,27354.565000000002
2023-05-04 03:00:00,29018.4,27251.315000000006
2023-05-04 04:00:00,29030.0,27236.410000000003
2023-05-04 05:00:00,29057.4,27234.33
2023-05-04 06:00:00,29052.4,27206.185
2023-05-04 07:00:00,29084.7,27216.165000000005
2023-05-04 08:00:00,29089.8,27200.614999999998
2023-05-04 09:00:00,29191.0,27274.93
2023-05-04 10:00:00,29149.3,27204.034999999996
2023-05-04 11:00:00,29048.6,27077.659999999996
2023-05-04 12:00:00,29076.8,27066.840000000004
2023-05-04 13:00:00,29079.5,27033.52
2023-05-04 14:00:00,29234.6,27137.22
2023-05-04 15:00:00,29145.0,27005.005000000005
2023-05-04 16:00:00,29045.0,26875.99
2023-05-04 17:00:00,28745.6,26567.274999999998
2023-05-04 18:00:00,28770.0,26574.635
2023-05-04 19:00:00,28850.0,26627.575
2023-05-04 20:00:00,28909.4,26666.675000000003
2023-05-04 21:00:00,28830.9,26592.38
2023-05-04 22:00:00,28786.1,26563.075
2023-05-04 23:00:00,28883.2,26666.934999999998
2023-05-05 00:00:00,28856.8,26649.195
2023-05-05 01:00:00,28830.0,26633.765000000003
2023-05-05 02:00:00,28762.8,26581.045000000002
2023-05-05 03:00:00,28826.0,26657.18
2023-05-05 04:00:00,28923.6,26763.09
2023-05-05 05:00:00,29314.9,27148.195000000003
2023-05-05 06:00:00,29233.0,27062.109999999997
2023-05-05 07:00:00,29187.0,27009.190000000002
2023-05-05 08:00:00,29213.8,27029.139999999996
2023-05-05 09:00:00,29187.0,26996.964999999997
2023-05-05 10:00:00,29152.6,26966.664999999997
2023-05-05 11:00:00,29059.0,26877.364999999998
2023-05-05 12:00:00,29046.0,26864.315
2023-05-05 13:00:00,29089.9,26891.000000000004
2023-05-05 14:00:00,29095.5,26880.325
2023-05-05 15:00:00,29137.5,26907.95
2023-05-05 16:00:00,28939.1,26708.064999999995
2023-05-05 17:00:00,29163.7,26916.025
2023-05-05 18:00:00,29244.8,26974.189999999995
2023-05-05 19:00:00,29347.4,27053.58
2023-05-05 20:00:00,29580.0,27250.019999999997
2023-05-05 21:00:00,29455.3,27094.055
2023-05-05 22:00:00,29391.2,26998.535
2023-05-05 23:00:00,29548.7,27119.9
2023-05-06 00:00:00,29483.0,27026.23
2023-05-06 01:00:00,29475.2,27010.415000000005
2023-05-06 02:00:00,29579.9,27097.770000000004
2023-05-06 03:00:00,29491.5,26994.145
2023-05-06 04:00:00,29657.3,27137.77
2023-05-06 05:00:00,29535.2,26998.260000000006
2023-05-06 06:00:00,29457.8,26905.6
2023-05-06 07:00:00,29360.1,26792.845
2023-05-06 08:00:00,29342.6,26760.515000000003
2023-05-06 09:00:00,29340.4,26745.790000000005
2023-05-06 10:00:00,29376.1,26767.460000000003
2023-05-06 11:00:00,29350.2,26730.925000000003
2023-05-06 12:00:00,29320.7,26682.345
2023-05-06 13:00:00,29276.1,26632.125
2023-05-06 14:00:00,29236.4,26592.845000000005
2023-05-06 15:00:00,29264.5,26625.090000000004
2023-05-06 16:00:00,29088.0,26473.190000000002
2023-05-06 17:00:00,28937.3,26348.389999999996
2023-05-06 18:00:00,28591.0,26042.100000000002
2023-05-06 19:00:00,28557.9,26058.540000000005
2023-05-06 20:00:00,28684.9,26225.445000000003
2023-05-06 21:00:00,28757.7,26334.119999999995
2023-05-06 22:00:00,28901.3,26511.65
2023-05-06 23:00:00,28831.9,26475.23
2023-05-07 00:00:00,28783.5,26470.52
2023-05-07 01:00:00,28797.3,26521.214999999997
2023-05-07 02:00:00,28816.8,26572.765000000003
2023-05-07 03:00:00,28837.8,26619.879999999997
2023-05-07 04:00:00,28929.5,26732.234999999997
2023-05-07 05:00:00,28875.9,26701.86
2023-05-07 06:00:00,28803.8,26658.375
2023-05-07 07:00:00,28790.8,26673.345
2023-05-07 08:00:00,28828.8,26735.940000000002
2023-05-07 09:00:00,28870.0,26797.445000000003
2023-05-07 10:00:00,28899.4,26843.695000000003
2023-05-07 11:00:00,28891.9,26854.825
2023-05-07 12:00:00,28845.4,26820.455
2023-05-07 13:00:00,28806.0,26787.620000000003
2023-05-07 14:00:00,28837.0,26806.320000000003
2023-05-07 15:00:00,28826.5,26782.389999999996
2023-05-07 16:00:00,28905.1,26849.98
2023-05-07 17:00:00,28908.7,26846.030000000006
2023-05-07 18:00:00,29031.9,26962.7
2023-05-07 19:00:00,28933.1,26858.84
2023-05-07 20:00:00,28940.9,26858.770000000004
2023-05-07 21:00:00,28888.6,26801.905000000002
2023-05-07 22:00:00,28843.4,26755.375000000004
2023-05-07 23:00:00,28894.0,26803.165000000005
2023-05-08 00:00:00,28901.7,26812.255
2023-05-08 01:00:00,28757.8,26674.260000000002
2023-05-08 02:00:00,28727.6,26647.869999999995
2023-05-08 03:00:00,28419.4,26358.240000000005
2023-05-08 04:00:00,28563.5,26515.605
2023-05-08 05:00:00,28207.9,26193.11
2023-05-08 06:00:00,28267.8,26284.589999999997
2023-05-08 07:00:00,28188.0,26239.984999999997
2023-05-08 08:00:00,28110.2,26198.945000000003
2023-05-08 09:00:00,28243.8,26360.655
2023-05-08 10:00:00,28158.2,26308.995000000003
2023-05-08 11:00:00,27957.8,26152.03
2023-05-08 12:00:00,27690.9,25945.84
2023-05-08 13:00:00,27900.0,26205.375
2023-05-08 14:00:00,27923.4,26284.2
2023-05-08 15:00:00,27922.2,26333.545000000002
2023-05-08 16:00:00,27756.8,26227.35
2023-05-08 17:00:00,27844.6,26367.35
2023-05-08 18:00:00,27958.1,26525.114999999994
2023-05-08 19:00:00,27874.1,26492.109999999997
2023-05-08 20:00:00,27858.0,26528.195000000003
2023-05-08 21:00:00,27522.9,26254.84
2023-05-08 22:00:00,27465.3,26260.355
2023-05-08 23:00:00,27329.1,26178.669999999995
2023-05-09 00:00:00,27519.0,26420.794999999995
2023-05-09 01:00:00,27531.2,26466.83
2023-05-09 02:00:00,27638.5,26605.595
2023-05-09 03:00:00,27659.8,26653.305000000004
2023-05-09 04:00:00,27568.2,26588.805
2023-05-09 05:00:00,27687.3,26735.730000000003
2023-05-09 06:00:00,27628.4,26703.320000000003
2023-05-09 07:00:00,27612.5,26704.685000000005
2023-05-09 08:00:00,27598.0,26694.830000000005
2023-05-09 09:00:00,27540.2,26655.020000000004
2023-05-09 10:00:00,27535.0,26669.239999999998
2023-05-09 11:00:00,27649.3,26797.185000000005
2023-05-09 12:00:00,27556.9,26714.780000000002
2023-05-09 13:00:00,27569.4,26741.040000000005
2023-05-09 14:00:00,27573.7,26764.560000000005
2023-05-09 15:00:00,27663.9,26865.270000000004
2023-05-09 16:00:00,27744.9,26951.925000000003
2023-05-09 17:00:00,27605.4,26808.300000000003
2023-05-09 18:00:00,27523.1,26723.110000000004
2023-05-09 19:00:00,27385.8,26582.975
2023-05-09 20:00:00,27691.2,26879.765000000003
2023-05-09 21:00:00,27605.5,26790.350000000002
2023-05-09 22:00:00,27546.0,26735.475000000002
2023-05-09 23:00:00,27704.7,26891.93
2023-05-10 00:00:00,27636.0,26819.839999999997
2023-05-10 01:00:00,27589.7,26778.420000000002
2023-05-10 02:00:00,27564.0,26755.940000000002
2023-05-10 03:00:00,27610.2,26802.255
2023-05-10 04:00:00,27736.0,26921.155
2023-05-10 05:00:00,27685.2,26863.105
2023-05-10 06:00:00,27662.7,26834.219999999998
2023-05-10 07:00:00,27668.8,26839.345
2023-05-10 08:00:00,27673.6,26838.31
2023-05-10 09:00:00,27646.1,26806.975
2023-05-10 10:00:00,27613.4,26772.290000000005
2023-05-10 11:00:00,27532.4,26697.865000000005
2023-05-10 12:00:00,27560.4,26735.09
2023-05-10 13:00:00,27566.7,26743.325
2023-05-10 14:00:00,27579.2,26753.019999999997
2023-05-10 15:00:00,27660.7,26820.775
2023-05-10 16:00:00,28160.1,27296.73
2023-05-10 17:00:00,28153.7,27262.92
2023-05-10 18:00:00,28078.0,27160.619999999995
2023-05-10 19:00:00,28141.2,27201.995000000003
2023-05-10 20:00:00,28166.6,27200.865
2023-05-10 21:00:00,27481.1,26520.794999999995
2023-05-10 22:00:00,27417.0,26464.044999999995
2023-05-10 23:00:00,27683.6,26726.975
2023-05-11 00:00:00,27848.3,26886.060000000005
2023-05-11 01:00:00,27497.5,26544.645
2023-05-11 02:00:00,27655.5,26703.005000000005
2023-05-11 03:00:00,27582.9,26634.7
2023-05-11 04:00:00,27500.0,26560.48
2023-05-11 05:00:00,27543.5,26609.109999999997
2023-05-11 06:00:00,27495.9,26567.385
2023-05-11 07:00:00,27435.1,26511.45
2023-05-11 08:00:00,27484.0,26564.170000000002
2023-05-11 09:00:00,27515.4,26598.135
2023-05-11 10:00:00,27489.2,26576.435000000005
2023-05-11 11:00:00,27437.5,26535.895
2023-05-11 12:00:00,27381.9,26519.205
2023-05-11 13:00:00,27404.4,26579.170000000002
2023-05-11 14:00:00,27446.6,26652.939999999995
2023-05-11 15:00:00,27393.2,26636.94
2023-05-11 16:00:00,27385.3,26668.105
2023-05-11 17:00:00,27197.0,26494.01
2023-05-11 18:00:00,27111.2,26423.5
2023-05-11 19:00:00,27166.3,26504.464999999997
2023-05-11 20:00:00,27115.1,26489.925
2023-05-11 21:00:00,26894.1,26299.095
2023-05-11 22:00:00,26950.8,26391.03
2023-05-11 23:00:00,26831.4,26309.205
2023-05-12 00:00:00,26981.9,26485.61
2023-05-12 01:00:00,26966.2,26498.775
2023-05-12 02:00:00,26890.1,26452.965
2023-05-12 03:00:00,26956.4,26543.2
2023-05-12 04:00:00,27019.9,26629.905000000002
2023-05-12 05:00:00,26865.1,26507.62
2023-05-12 06:00:00,26631.9,26317.285000000007
2023-05-12 07:00:00,26574.8,26303.32
2023-05-12 08:00:00,26644.6,26409.984999999997
2023-05-12 09:00:00,26261.3,26083.840000000004
2023-05-12 10:00:00,26287.2,26167.71
2023-05-12 11:00:00,26294.1,26229.565000000002
2023-05-12 12:00:00,26277.2,26268.070000000003
2023-05-12 13:00:00,26368.6,26400.890000000003
2023-05-12 14:00:00,26327.5,26398.975000000002
2023-05-12 15:00:00,26333.0,26446.140000000003
2023-05-12 16:00:00,26397.3,26546.329999999998
2023-05-12 17:00:00,26436.2,26608.125
2023-05-12 18:00:00,26302.1,26506.459999999995
2023-05-12 19:00:00,26307.7,26538.245000000003
2023-05-12 20:00:00,26281.5,26547.065
2023-05-12 21:00:00,26288.6,26588.045000000002
2023-05-12 22:00:00,26290.0,26619.45
2023-05-12 23:00:00,26445.2,26800.21
2023-05-13 00:00:00,26425.6,26810.325
2023-05-13 01:00:00,26733.2,27124.520000000004
2023-05-13 02:00:00,26675.7,27064.83
2023-05-13 03:00:00,26785.1,27163.715
2023-05-13 04:00:00,26825.7,27195.26
2023-05-13 05:00:00,26818.1,27159.82
2023-05-13 06:00:00,26767.5,27085.204999999998
2023-05-13 07:00:00,26794.6,27087.28
2023-05-13 08:00:00,26785.0,27052.290000000005
2023-05-13 09:00:00,26731.2,26980.36
2023-05-13 10:00:00,26722.0,26951.434999999998
