BTCUSDT
Open Timestamp,Open Price,High Price,Low Price,Close Timestamp,Close Price,Volume
22-05-2023 05:00,26573.00,26657.90,26518.50,22-05-2023 06:00,26640.70,12039.882
22-05-2023 06:00,26640.60,26668.50,26620.80,22-05-2023 07:00,26637.70,5102.221
22-05-2023 07:00,26637.70,26718.00,26630.40,22-05-2023 08:00,26680.60,7934.763
22-05-2023 08:00,26680.60,26790.00,26680.50,22-05-2023 09:00,26743.00,10562.769
22-05-2023 09:00,26743.10,26898.90,26740.00,22-05-2023 10:00,26809.70,19437.077
22-05-2023 10:00,26809.70,26863.80,26781.00,22-05-2023 11:00,26830.70,8183.858
22-05-2023 11:00,26830.80,26892.40,26810.00,22-05-2023 12:00,26810.30,8322.903
22-05-2023 12:00,26810.30,26878.30,26810.30,22-05-2023 13:00,26848.50,6925.919
22-05-2023 13:00,26848.40,26866.60,26780.20,22-05-2023 14:00,26820.90,7932.317
22-05-2023 14:00,26820.90,26825.70,26750.00,22-05-2023 15:00,26819.90,7932.162
22-05-2023 15:00,26819.90,26860.00,26715.90,22-05-2023 16:00,26718.00,13133.715
22-05-2023 16:00,26718.00,27097.80,26690.00,22-05-2023 17:00,26995.30,53755.096
22-05-2023 17:00,26995.30,27035.00,26763.20,22-05-2023 18:00,26945.80,46035.168
22-05-2023 18:00,26945.90,26968.00,26801.00,22-05-2023 19:00,26863.20,16969.104
22-05-2023 19:00,26863.30,26917.80,26820.60,22-05-2023 20:00,26862.50,10674.959
22-05-2023 20:00,26862.50,26890.00,26765.00,22-05-2023 21:00,26842.70,14361.131
22-05-2023 21:00,26842.80,26927.60,26832.60,22-05-2023 22:00,26873.60,9330.704
22-05-2023 22:00,26873.60,26882.50,26810.30,22-05-2023 23:00,26857.00,6671.463
22-05-2023 23:00,26857.00,26927.60,26819.40,23-05-2023 00:00,26879.70,5259.515
23-05-2023 00:00,26879.70,26955.90,26867.20,23-05-2023 01:00,26892.80,6548.521
23-05-2023 01:00,26892.80,26905.00,26857.40,23-05-2023 02:00,26857.50,2968.044
23-05-2023 02:00,26857.40,26871.80,26818.00,23-05-2023 03:00,26840.20,4757.339
23-05-2023 03:00,26840.20,26932.10,26782.60,23-05-2023 04:00,26815.50,9908.576
23-05-2023 04:00,26815.40,27110.00,26791.30,23-05-2023 05:00,26982.20,32292.912
23-05-2023 05:00,26982.20,27180.00,26982.20,23-05-2023 06:00,27119.30,17275.086
23-05-2023 06:00,27119.30,27430.00,27103.10,23-05-2023 07:00,27354.60,52632.421
23-05-2023 07:00,27354.70,27428.70,27333.00,23-05-2023 08:00,27372.70,22034.019
23-05-2023 08:00,27372.80,27527.50,27352.30,23-05-2023 09:00,27375.00,25042.444
23-05-2023 09:00,27375.00,27418.20,27278.00,23-05-2023 10:00,27284.40,20050.277
23-05-2023 10:00,27284.50,27319.90,27202.20,23-05-2023 11:00,27295.80,16682.588
23-05-2023 11:00,27295.80,27330.00,27245.40,23-05-2023 12:00,27322.90,9842.766
23-05-2023 12:00,27323.00,27329.60,27260.00,23-05-2023 13:00,27262.00,6670.709
23-05-2023 13:00,27262.00,27336.00,27243.20,23-05-2023 14:00,27323.00,7613.560
23-05-2023 14:00,27323.00,27344.00,27272.10,23-05-2023 15:00,27326.90,8568.342
23-05-2023 15:00,27327.00,27383.00,27225.00,23-05-2023 16:00,27271.80,18229.257
23-05-2023 16:00,27271.80,27300.00,27159.30,23-05-2023 17:00,27229.80,20548.376
23-05-2023 17:00,27229.70,27357.00,27222.30,23-05-2023 18:00,27310.80,16429.789
23-05-2023 18:00,27310.80,27354.30,27278.40,23-05-2023 19:00,27310.70,8295.083
23-05-2023 19:00,27310.80,27319.40,27180.80,23-05-2023 20:00,27219.30,14281.831
23-05-2023 20:00,27219.30,27266.30,27172.80,23-05-2023 21:00,27193.10,11355.737
23-05-2023 21:00,27193.10,27216.50,27110.40,23-05-2023 22:00,27130.30,17377.894
23-05-2023 22:00,27130.30,27213.60,27080.00,23-05-2023 23:00,27171.60,12677.532
23-05-2023 23:00,27171.70,27237.60,27139.00,24-05-2023 00:00,27206.10,7420.397
24-05-2023 00:00,27206.00,27233.20,27172.30,24-05-2023 01:00,27187.30,4745.479
24-05-2023 01:00,27187.20,27214.00,27164.40,24-05-2023 02:00,27189.10,4933.794
24-05-2023 02:00,27189.00,27244.00,27184.30,24-05-2023 03:00,27209.90,4267.749
24-05-2023 03:00,27209.90,27212.90,27113.00,24-05-2023 04:00,27145.80,8631.882
24-05-2023 04:00,27145.70,27178.00,27121.30,24-05-2023 05:00,27125.60,6785.151
24-05-2023 05:00,27125.60,27165.10,27096.90,24-05-2023 06:00,27153.20,5415.947
24-05-2023 06:00,27153.20,27156.90,26644.20,24-05-2023 07:00,26770.00,84456.532
24-05-2023 07:00,26770.00,26798.00,26689.20,24-05-2023 08:00,26791.30,20917.546
24-05-2023 08:00,26791.30,26810.00,26708.40,24-05-2023 09:00,26762.30,14689.433
24-05-2023 09:00,26762.30,26762.30,26566.50,24-05-2023 10:00,26699.90,18666.870
24-05-2023 10:00,26700.00,26749.50,26626.60,24-05-2023 11:00,26664.20,17897.403
24-05-2023 11:00,26664.20,26744.20,26650.00,24-05-2023 12:00,26737.70,11696.935
24-05-2023 12:00,26737.70,26834.00,26721.10,24-05-2023 13:00,26736.40,17129.539
24-05-2023 13:00,26736.50,26751.30,26696.40,24-05-2023 14:00,26715.30,7681.794
24-05-2023 14:00,26715.20,26757.00,26666.00,24-05-2023 15:00,26731.70,10848.044
24-05-2023 15:00,26731.70,26731.70,26642.00,24-05-2023 16:00,26681.20,11179.707
24-05-2023 16:00,26681.10,26696.20,26224.00,24-05-2023 17:00,26432.00,62622.180
24-05-2023 17:00,26432.00,26432.00,26129.30,24-05-2023 18:00,26247.60,57979.148
24-05-2023 18:00,26247.60,26369.00,26060.00,24-05-2023 19:00,26306.90,58059.727
24-05-2023 19:00,26306.90,26318.20,26145.40,24-05-2023 20:00,26230.00,21163.951
24-05-2023 20:00,26230.00,26348.70,26154.70,24-05-2023 21:00,26270.70,18591.876
24-05-2023 21:00,26270.70,26317.50,26195.60,24-05-2023 22:00,26207.60,12260.261
24-05-2023 22:00,26207.60,26387.30,26188.10,24-05-2023 23:00,26241.60,17952.410
24-05-2023 23:00,26241.60,26476.00,26228.20,25-05-2023 00:00,26391.00,29826.838
25-05-2023 00:00,26390.90,26457.30,26301.00,25-05-2023 01:00,26356.20,9805.956
25-05-2023 01:00,26356.20,26395.80,26298.00,25-05-2023 02:00,26337.20,6283.536
25-05-2023 02:00,26337.30,26378.70,26306.50,25-05-2023 03:00,26313.80,4649.011
25-05-2023 03:00,26313.90,26384.50,26178.00,25-05-2023 04:00,26228.30,16842.841
25-05-2023 04:00,26228.20,26307.00,25850.00,25-05-2023 05:00,26115.70,53859.777
25-05-2023 05:00,26115.60,26140.60,26040.00,25-05-2023 06:00,26114.30,10675.735
25-05-2023 06:00,26114.30,26219.50,26114.20,25-05-2023 07:00,26171.00,13565.800
25-05-2023 07:00,26171.10,26267.70,26143.30,25-05-2023 08:00,26212.90,11159.115
25-05-2023 08:00,26212.80,26268.30,26203.80,25-05-2023 09:00,26251.10,7250.254
25-05-2023 09:00,26251.20,26289.00,26206.80,25-05-2023 10:00,26253.20,8313.565
25-05-2023 10:00,26253.20,26258.80,26111.00,25-05-2023 11:00,26118.90,13852.110
25-05-2023 11:00,26118.90,26243.40,26107.80,25-05-2023 12:00,26211.80,12093.092
25-05-2023 12:00,26211.70,26276.50,26208.90,25-05-2023 13:00,26271.40,7402.206
25-05-2023 13:00,26271.30,26300.00,26195.40,25-05-2023 14:00,26238.00,8668.985
25-05-2023 14:00,26238.10,26345.30,26189.20,25-05-2023 15:00,26282.50,12119.770
25-05-2023 15:00,26282.50,26489.50,26282.40,25-05-2023 16:00,26392.00,39861.510
25-05-2023 16:00,26392.00,26424.70,26260.00,25-05-2023 17:00,26327.00,24193.233
25-05-2023 17:00,26327.00,26419.00,26274.90,25-05-2023 18:00,26357.90,20931.513
25-05-2023 18:00,26357.80,26382.80,26151.40,25-05-2023 19:00,26216.90,25209.850
25-05-2023 19:00,26216.90,26315.30,26193.50,25-05-2023 20:00,26262.60,15332.274
25-05-2023 20:00,26262.50,26388.00,26233.60,25-05-2023 21:00,26342.60,14107.833
25-05-2023 21:00,26342.50,26400.00,26320.00,25-05-2023 22:00,26367.90,12603.489
25-05-2023 22:00,26367.80,26644.00,26356.70,25-05-2023 23:00,26457.90,38031.014
25-05-2023 23:00,26458.00,26514.60,26447.00,26-05-2023 00:00,26475.90,7585.032
26-05-2023 00:00,26476.00,26476.00,26422.70,26-05-2023 01:00,26465.90,5964.962
26-05-2023 01:00,26465.90,26470.10,26420.60,26-05-2023 02:00,26445.50,4546.437
26-05-2023 02:00,26445.40,26545.80,26439.60,26-05-2023 03:00,26461.80,10364.828
26-05-2023 03:00,26461.70,26496.10,26363.20,26-05-2023 04:00,26461.00,10836.028
26-05-2023 04:00,26460.90,26532.00,26324.20,26-05-2023 05:00,26403.60,17435.308
26-05-2023 05:00,26403.70,26434.10,26370.00,26-05-2023 06:00,26392.30,5377.647
26-05-2023 06:00,26392.30,26466.00,26384.70,26-05-2023 07:00,26425.70,4930.986
26-05-2023 07:00,26425.70,26440.00,26397.20,26-05-2023 08:00,26420.00,3912.976
26-05-2023 08:00,26420.10,26423.90,26320.10,26-05-2023 09:00,26340.00,8959.900
26-05-2023 09:00,26340.00,26436.40,26313.90,26-05-2023 10:00,26424.10,8674.191
26-05-2023 10:00,26424.00,26527.80,26404.20,26-05-2023 11:00,26491.30,13433.851
26-05-2023 11:00,26491.20,26547.30,26455.00,26-05-2023 12:00,26461.60,12859.664
26-05-2023 12:00,26461.60,26468.80,26414.60,26-05-2023 13:00,26437.90,7813.771
26-05-2023 13:00,26437.80,26479.80,26411.00,26-05-2023 14:00,26443.20,5125.643
26-05-2023 14:00,26443.10,26499.30,26421.50,26-05-2023 15:00,26451.90,7140.541
26-05-2023 15:00,26451.80,26520.00,26342.90,26-05-2023 16:00,26430.70,19112.506
26-05-2023 16:00,26430.70,26584.30,26430.70,26-05-2023 17:00,26529.90,23826.656
26-05-2023 17:00,26529.90,26925.00,26529.90,26-05-2023 18:00,26746.60,75664.378
26-05-2023 18:00,26746.60,26828.60,26727.00,26-05-2023 19:00,26737.50,19171.029
26-05-2023 19:00,26737.50,26820.00,26731.00,26-05-2023 20:00,26778.10,12824.265
26-05-2023 20:00,26778.20,26829.00,26670.00,26-05-2023 21:00,26707.10,17449.799
26-05-2023 21:00,26707.10,26746.40,26601.00,26-05-2023 22:00,26717.60,20467.040
26-05-2023 22:00,26717.60,26816.50,26717.60,26-05-2023 23:00,26755.20,10769.979
26-05-2023 23:00,26755.30,26796.60,26723.10,27-05-2023 00:00,26735.50,5940.379
27-05-2023 00:00,26735.50,26775.00,26708.50,27-05-2023 01:00,26711.40,4548.471
27-05-2023 01:00,26711.30,26747.40,26670.00,27-05-2023 02:00,26670.00,4305.939
27-05-2023 02:00,26670.10,26719.50,26670.00,27-05-2023 03:00,26689.90,3894.599
27-05-2023 03:00,26689.80,26704.90,26621.00,27-05-2023 04:00,26644.00,6531.835
27-05-2023 04:00,26644.10,26705.90,26633.00,27-05-2023 05:00,26705.80,4507.715
27-05-2023 05:00,26705.90,26735.00,26676.50,27-05-2023 06:00,26734.90,5022.049
27-05-2023 06:00,26735.00,26775.80,26699.10,27-05-2023 07:00,26739.50,5372.457
27-05-2023 07:00,26739.60,26776.40,26713.40,27-05-2023 08:00,26746.60,4422.048
27-05-2023 08:00,26746.70,26753.50,26709.80,27-05-2023 09:00,26714.90,3212.489
27-05-2023 09:00,26714.90,26750.00,26695.20,27-05-2023 10:00,26736.20,4342.313
27-05-2023 10:00,26736.20,26736.20,26696.10,27-05-2023 11:00,26715.30,3120.858
27-05-2023 11:00,26715.20,26715.30,26664.50,27-05-2023 12:00,26677.10,5404.073
27-05-2023 12:00,26677.10,26726.20,26673.00,27-05-2023 13:00,26686.50,5245.360
27-05-2023 13:00,26686.60,26707.60,26655.60,27-05-2023 14:00,26669.50,5094.051
27-05-2023 14:00,26669.50,26709.40,26655.10,27-05-2023 15:00,26687.70,4119.695
27-05-2023 15:00,26687.60,26738.90,26660.90,27-05-2023 16:00,26700.00,6642.160
27-05-2023 16:00,26699.90,26774.90,26528.60,27-05-2023 17:00,26617.80,18422.121
27-05-2023 17:00,26617.80,26720.00,26592.90,27-05-2023 18:00,26658.80,15945.942
27-05-2023 18:00,26658.80,26683.60,26620.00,27-05-2023 19:00,26682.10,6070.735
27-05-2023 19:00,26682.20,26688.50,26605.00,27-05-2023 20:00,26654.10,5792.661
27-05-2023 20:00,26654.10,26757.20,26648.40,27-05-2023 21:00,26750.00,9620.154
27-05-2023 21:00,26750.10,26845.80,26686.90,27-05-2023 22:00,26689.60,17238.311
27-05-2023 22:00,26689.50,26758.90,26689.50,27-05-2023 23:00,26721.60,5607.956
27-05-2023 23:00,26721.70,26744.00,26714.50,28-05-2023 00:00,26744.00,3745.703
28-05-2023 00:00,26744.00,26768.90,26720.50,28-05-2023 01:00,26759.40,3512.996
28-05-2023 01:00,26759.50,26828.30,26748.80,28-05-2023 02:00,26790.70,6536.750
28-05-2023 02:00,26790.80,26890.00,26790.70,28-05-2023 03:00,26841.60,8151.503
28-05-2023 03:00,26841.60,27110.60,26746.00,28-05-2023 04:00,27063.30,34320.956
28-05-2023 04:00,27063.40,27162.00,27054.80,28-05-2023 05:00,27080.10,28031.452
28-05-2023 05:00,27080.10,27108.80,27058.50,28-05-2023 06:00,27089.40,7952.622
28-05-2023 06:00,27089.40,27240.50,27089.40,28-05-2023 07:00,27174.40,19479.490
28-05-2023 07:00,27174.50,27279.00,27154.60,28-05-2023 08:00,27157.00,16797.557
28-05-2023 08:00,27157.00,27177.10,27113.40,28-05-2023 09:00,27154.30,10622.697
28-05-2023 09:00,27154.30,27215.00,27154.20,28-05-2023 10:00,27175.60,7820.200
28-05-2023 10:00,27175.50,27219.00,27170.90,28-05-2023 11:00,27218.90,5598.419
28-05-2023 11:00,27219.00,27236.00,27163.90,28-05-2023 12:00,27188.70,7225.929
28-05-2023 12:00,27188.80,27190.20,27127.80,28-05-2023 13:00,27148.20,5795.146
28-05-2023 13:00,27148.20,27213.00,27135.20,28-05-2023 14:00,27203.90,5691.319
28-05-2023 14:00,27203.80,27387.00,27138.10,28-05-2023 15:00,27146.00,23457.858
28-05-2023 15:00,27145.90,27178.00,27081.70,28-05-2023 16:00,27132.90,11768.600
28-05-2023 16:00,27132.80,27220.00,27130.20,28-05-2023 17:00,27173.20,9632.334
28-05-2023 17:00,27173.20,27233.00,27167.30,28-05-2023 18:00,27178.20,6800.764
28-05-2023 18:00,27178.20,27266.00,27160.50,28-05-2023 19:00,27264.10,9346.196
28-05-2023 19:00,27264.10,27327.70,27211.80,28-05-2023 20:00,27242.90,15646.507
28-05-2023 20:00,27242.90,27449.50,27200.10,28-05-2023 21:00,27338.10,20332.517
28-05-2023 21:00,27338.10,27780.00,27302.50,28-05-2023 22:00,27577.40,61467.502
28-05-2023 22:00,27577.30,27617.90,27464.60,28-05-2023 23:00,27518.40,15846.368
28-05-2023 23:00,27518.50,27586.60,27515.10,29-05-2023 00:00,27546.10,7614.248
29-05-2023 00:00,27546.10,27989.90,27539.30,29-05-2023 01:00,27828.50,29688.098
29-05-2023 01:00,27828.50,28182.50,27828.50,29-05-2023 02:00,28079.40,48787.337
29-05-2023 02:00,28079.40,28252.80,28042.30,29-05-2023 03:00,28055.70,30391.278
29-05-2023 03:00,28055.80,28442.00,28055.70,29-05-2023 04:00,28188.60,57554.650
29-05-2023 04:00,28188.60,28213.40,28124.30,29-05-2023 05:00,28160.00,14222.606
29-05-2023 05:00,28160.00,28169.90,28080.60,29-05-2023 06:00,28085.40,10903.523
29-05-2023 06:00,28085.40,28128.50,27904.00,29-05-2023 07:00,27947.90,20906.858
29-05-2023 07:00,27948.00,27999.70,27845.90,29-05-2023 08:00,27944.70,23148.976
29-05-2023 08:00,27944.70,28040.00,27929.80,29-05-2023 09:00,27983.30,16509.049
29-05-2023 09:00,27983.30,28032.40,27975.00,29-05-2023 10:00,28000.00,6338.417
29-05-2023 10:00,28000.00,28000.00,27822.70,29-05-2023 11:00,27895.00,14710.837
29-05-2023 11:00,27895.00,27938.20,27834.80,29-05-2023 12:00,27892.60,9705.537
29-05-2023 12:00,27892.60,27936.10,27846.40,29-05-2023 13:00,27932.60,7147.686
29-05-2023 13:00,27932.60,27966.70,27730.00,29-05-2023 14:00,27852.90,22781.611
29-05-2023 14:00,27852.90,27933.00,27832.50,29-05-2023 15:00,27908.10,9341.468
29-05-2023 15:00,27908.10,27945.40,27850.30,29-05-2023 16:00,27871.00,8023.625
29-05-2023 16:00,27870.90,27936.00,27850.00,29-05-2023 17:00,27892.80,8754.933
29-05-2023 17:00,27892.80,27927.00,27651.00,29-05-2023 18:00,27782.00,22506.672
29-05-2023 18:00,27781.90,27838.80,27570.60,29-05-2023 19:00,27622.10,41941.341
29-05-2023 19:00,27622.00,27670.00,27530.00,29-05-2023 20:00,27593.60,30923.809
29-05-2023 20:00,27593.60,27734.40,27513.50,29-05-2023 21:00,27682.00,24950.988
29-05-2023 21:00,27682.10,27710.00,27593.10,29-05-2023 22:00,27630.00,12093.284
29-05-2023 22:00,27629.90,27689.60,27610.80,29-05-2023 23:00,27624.00,7247.563
29-05-2023 23:00,27624.10,27689.50,27613.30,30-05-2023 00:00,27670.10,5666.413
30-05-2023 00:00,27670.10,27710.00,27630.30,30-05-2023 01:00,27653.40,6189.570
30-05-2023 01:00,27653.50,27686.50,27533.80,30-05-2023 02:00,27678.70,14044.950
30-05-2023 02:00,27678.70,27803.50,27669.90,30-05-2023 03:00,27722.00,15676.183
30-05-2023 03:00,27722.10,27761.60,27569.30,30-05-2023 04:00,27701.30,13297.874
30-05-2023 04:00,27701.30,27789.30,27685.20,30-05-2023 05:00,27756.30,8952.409
30-05-2023 05:00,27756.40,27785.00,27708.10,30-05-2023 06:00,27770.00,6293.376
30-05-2023 06:00,27770.10,27933.00,27759.50,30-05-2023 07:00,27815.00,17402.652
30-05-2023 07:00,27815.00,27837.20,27751.40,30-05-2023 08:00,27767.00,7093.475
30-05-2023 08:00,27767.00,27768.40,27659.30,30-05-2023 09:00,27741.70,11485.078
30-05-2023 09:00,27741.80,27817.80,27737.00,30-05-2023 10:00,27785.00,7326.299
30-05-2023 10:00,27785.00,27839.30,27715.10,30-05-2023 11:00,27721.00,10486.284
30-05-2023 11:00,27721.10,27804.50,27697.10,30-05-2023 12:00,27769.90,8104.849
30-05-2023 12:00,27770.00,27887.00,27769.90,30-05-2023 13:00,27840.00,10260.768
30-05-2023 13:00,27840.10,28038.60,27840.10,30-05-2023 14:00,27887.00,27063.579
30-05-2023 14:00,27887.00,28028.80,27839.70,30-05-2023 15:00,28005.90,17925.790
30-05-2023 15:00,28005.80,28014.90,27772.50,30-05-2023 16:00,27887.10,24371.235
30-05-2023 16:00,27887.10,27957.60,27740.00,30-05-2023 17:00,27788.00,25113.314
30-05-2023 17:00,27787.90,27852.40,27607.10,30-05-2023 18:00,27609.50,33304.677
30-05-2023 18:00,27609.50,27728.60,27602.00,30-05-2023 19:00,27665.00,19738.140
30-05-2023 19:00,27665.00,27731.50,27530.00,30-05-2023 20:00,27696.90,22231.763
30-05-2023 20:00,27696.90,27765.80,27610.80,30-05-2023 21:00,27684.30,12260.953
30-05-2023 21:00,27684.40,27790.00,27650.30,30-05-2023 22:00,27750.30,11393.494
30-05-2023 22:00,27750.20,27849.80,27738.10,30-05-2023 23:00,27836.40,11039.391
30-05-2023 23:00,27836.40,27846.00,27734.40,31-05-2023 00:00,27745.70,7769.085
31-05-2023 00:00,27745.70,27832.70,27637.40,31-05-2023 01:00,27710.10,10281.328
31-05-2023 01:00,27710.00,27749.50,27636.00,31-05-2023 02:00,27723.80,6687.541
31-05-2023 02:00,27723.70,27732.20,27662.10,31-05-2023 03:00,27680.10,4495.959
31-05-2023 03:00,27680.00,27748.60,27648.00,31-05-2023 04:00,27745.10,5664.821
31-05-2023 04:00,27745.00,27825.00,27723.70,31-05-2023 05:00,27726.70,8107.131
31-05-2023 05:00,27726.60,27726.70,27550.00,31-05-2023 06:00,27663.30,17606.155
31-05-2023 06:00,27663.30,27683.50,27581.10,31-05-2023 07:00,27646.50,7661.630
31-05-2023 07:00,27646.50,27668.70,27222.00,31-05-2023 08:00,27243.50,50462.742
31-05-2023 08:00,27243.40,27264.80,27006.40,31-05-2023 09:00,27080.50,64328.766
31-05-2023 09:00,27080.40,27179.70,26942.00,31-05-2023 10:00,27150.00,30817.350
31-05-2023 10:00,27150.00,27194.90,27103.80,31-05-2023 11:00,27150.40,11167.445
31-05-2023 11:00,27150.40,27198.00,27095.00,31-05-2023 12:00,27126.10,12655.064
31-05-2023 12:00,27126.00,27151.70,27033.00,31-05-2023 13:00,27120.10,15035.516
31-05-2023 13:00,27120.10,27131.50,27027.10,31-05-2023 14:00,27048.40,10442.889
31-05-2023 14:00,27048.40,27123.10,26980.00,31-05-2023 15:00,27087.90,18595.193
31-05-2023 15:00,27087.90,27110.10,27051.90,31-05-2023 16:00,27064.20,10386.393
31-05-2023 16:00,27064.10,27219.60,27050.00,31-05-2023 17:00,27104.00,24536.325
31-05-2023 17:00,27103.90,27107.90,26835.50,31-05-2023 18:00,27023.00,62223.930
31-05-2023 18:00,27022.90,27059.00,26856.50,31-05-2023 19:00,26900.10,22340.626
31-05-2023 19:00,26900.00,26972.90,26826.00,31-05-2023 20:00,26928.70,18949.974
31-05-2023 20:00,26928.70,27077.00,26902.50,31-05-2023 21:00,27044.30,17181.927
31-05-2023 21:00,27044.40,27086.70,27006.10,31-05-2023 22:00,27027.70,10554.941
31-05-2023 22:00,27027.80,27121.10,26981.50,31-05-2023 23:00,26999.50,12017.111
31-05-2023 23:00,26999.50,27106.20,26992.00,01-06-2023 00:00,27096.90,8568.793
01-06-2023 00:00,27096.90,27108.80,27030.30,01-06-2023 01:00,27081.90,5248.193
01-06-2023 01:00,27081.90,27183.40,27068.90,01-06-2023 02:00,27170.00,10255.213
01-06-2023 02:00,27170.00,27290.00,27140.80,01-06-2023 03:00,27201.10,16573.762
01-06-2023 03:00,27201.10,27347.90,27008.10,01-06-2023 04:00,27059.80,33639.569
01-06-2023 04:00,27059.80,27155.70,27045.70,01-06-2023 05:00,27065.50,17636.075
01-06-2023 05:00,27065.50,27106.50,26621.30,01-06-2023 06:00,26705.10,42682.679
01-06-2023 06:00,26705.00,26829.00,26600.00,01-06-2023 07:00,26768.60,27103.266
01-06-2023 07:00,26768.60,26813.60,26742.00,01-06-2023 08:00,26797.20,9880.984
01-06-2023 08:00,26797.10,26858.70,26771.80,01-06-2023 09:00,26842.90,8112.848
01-06-2023 09:00,26843.00,26876.60,26762.00,01-06-2023 10:00,26777.60,11210.559
01-06-2023 10:00,26777.60,26856.00,26753.10,01-06-2023 11:00,26790.20,10103.295
01-06-2023 11:00,26790.10,26917.00,26776.70,01-06-2023 12:00,26902.90,10031.130
01-06-2023 12:00,26902.90,26945.40,26885.60,01-06-2023 13:00,26896.90,11279.054
01-06-2023 13:00,26896.90,26925.90,26845.00,01-06-2023 14:00,26845.00,8257.030
01-06-2023 14:00,26845.00,26898.20,26830.60,01-06-2023 15:00,26881.70,6696.208
01-06-2023 15:00,26881.60,26960.00,26773.20,01-06-2023 16:00,26929.90,19662.691
01-06-2023 16:00,26929.80,26955.10,26855.00,01-06-2023 17:00,26881.70,11831.226
01-06-2023 17:00,26881.80,26974.00,26817.60,01-06-2023 18:00,26887.80,18027.068
01-06-2023 18:00,26887.90,26939.90,26844.20,01-06-2023 19:00,26884.20,9506.636
01-06-2023 19:00,26884.20,27180.00,26780.00,01-06-2023 20:00,27080.90,37865.362
01-06-2023 20:00,27080.80,27130.00,26908.00,01-06-2023 21:00,26947.90,30525.759
01-06-2023 21:00,26947.90,27043.30,26929.10,01-06-2023 22:00,26960.50,11107.724
01-06-2023 22:00,26960.40,26977.60,26635.00,01-06-2023 23:00,26851.60,32300.897
01-06-2023 23:00,26851.60,26916.70,26812.50,02-06-2023 00:00,26850.40,10327.055
02-06-2023 00:00,26850.50,26934.00,26849.00,02-06-2023 01:00,26881.40,7588.041
02-06-2023 01:00,26881.40,26894.70,26834.30,02-06-2023 02:00,26869.50,5921.792
02-06-2023 02:00,26869.50,26875.80,26697.10,02-06-2023 03:00,26805.30,13490.624
02-06-2023 03:00,26805.30,26815.80,26477.60,02-06-2023 04:00,26779.90,42771.218
02-06-2023 04:00,26780.00,26842.00,26703.10,02-06-2023 05:00,26805.70,15043.775
02-06-2023 05:00,26805.60,26978.70,26800.20,02-06-2023 06:00,26950.80,18602.016
02-06-2023 06:00,26950.80,27015.50,26917.20,02-06-2023 07:00,26985.10,9039.966
02-06-2023 07:00,26985.20,27116.10,26937.30,02-06-2023 08:00,27051.70,20075.976
02-06-2023 08:00,27051.80,27200.00,27048.30,02-06-2023 09:00,27140.30,18534.424
02-06-2023 09:00,27140.20,27156.10,27055.40,02-06-2023 10:00,27061.00,12561.950
02-06-2023 10:00,27061.00,27108.20,27033.00,02-06-2023 11:00,27038.30,10460.263
02-06-2023 11:00,27038.30,27168.00,27038.30,02-06-2023 12:00,27159.90,10050.855
02-06-2023 12:00,27159.90,27181.10,27054.90,02-06-2023 13:00,27074.60,10895.817
02-06-2023 13:00,27074.50,27096.00,27051.10,02-06-2023 14:00,27090.00,5695.203
02-06-2023 14:00,27090.00,27162.40,27057.00,02-06-2023 15:00,27118.50,9551.025
02-06-2023 15:00,27118.50,27249.30,26978.00,02-06-2023 16:00,27084.60,45720.244
02-06-2023 16:00,27084.60,27126.00,26840.50,02-06-2023 17:00,26896.40,38723.403
02-06-2023 17:00,26896.40,26977.00,26875.00,02-06-2023 18:00,26952.00,20518.727
02-06-2023 18:00,26952.00,27098.90,26949.50,02-06-2023 19:00,27081.30,15579.665
02-06-2023 19:00,27081.30,27111.10,27017.70,02-06-2023 20:00,27047.60,12471.296
02-06-2023 20:00,27047.50,27086.10,27009.00,02-06-2023 21:00,27045.10,6761.855
02-06-2023 21:00,27045.10,27185.00,26985.10,02-06-2023 22:00,27183.20,15366.310
02-06-2023 22:00,27183.20,27279.00,27114.80,02-06-2023 23:00,27231.60,22673.073
02-06-2023 23:00,27231.50,27265.90,27159.30,03-06-2023 00:00,27159.30,9943.052
03-06-2023 00:00,27159.40,27235.80,27132.00,03-06-2023 01:00,27190.00,7451.957
03-06-2023 01:00,27189.90,27290.00,27181.30,03-06-2023 02:00,27253.60,7455.346
03-06-2023 02:00,27253.70,27261.90,27214.90,03-06-2023 03:00,27227.80,5162.677
03-06-2023 03:00,27227.80,27230.40,27139.30,03-06-2023 04:00,27156.90,8627.357
03-06-2023 04:00,27156.90,27176.70,27077.00,03-06-2023 05:00,27123.00,9085.166
03-06-2023 05:00,27122.90,27162.90,27118.00,03-06-2023 06:00,27138.50,4165.362
03-06-2023 06:00,27138.50,27164.00,27118.00,03-06-2023 07:00,27130.90,3180.738
03-06-2023 07:00,27130.90,27157.90,27098.00,03-06-2023 08:00,27151.10,5231.420
03-06-2023 08:00,27151.10,27160.40,27120.10,03-06-2023 09:00,27149.00,3551.649
03-06-2023 09:00,27149.00,27209.20,27148.90,03-06-2023 10:00,27169.40,5293.995
03-06-2023 10:00,27169.40,27188.00,27149.70,03-06-2023 11:00,27161.30,3612.628
03-06-2023 11:00,27161.40,27173.20,27130.90,03-06-2023 12:00,27134.30,3589.533
03-06-2023 12:00,27134.20,27146.10,27113.20,03-06-2023 13:00,27144.30,3803.022
